key,source,target
DC/Text_DesignData_Item_Flavor_GoldenCloak_5001,"Crafted from fine golden fibers, this luxurious cloak is a mark of high status.","Виготовлений з тонких золотих волокон, цей розкішний плащ є ознакою високого статусу."
DC/Text_DesignData_Item_Flavor_GoldenFellingAxe_0001,A luxuriously crafted axe with a golden sharp edge ensures practical utility alongside its ornamental value.,"Розкішно виготовлена сокира із золотим гострим лезом гарантує практичну корисність, а також декоративну цінність."
DC/Text_DesignData_Item_Flavor_GoldenGauntlets_5001,Made from fine gold plates offering maximum protection for your digits.,"Виготовлена з тонких золотих пластин, що забезпечують максимальний захист ваших цифр."
DC/Text_DesignData_Item_Flavor_GoldenGjermundbu_5001,"Reinforced with gold that covers most of the head and face, transitioning to flexible golden chainmail.","Посилена золотом, що покриває більшу частину голови та обличчя, переходячи в гнучку золоту кольчугу."
DC/Text_DesignData_Item_Flavor_GoldenGloves_5001,Made with thick yet flexible golden hide. Adjustable wrist bracing offering extra support and reinforcement.,"Виготовлений з товстої, але гнучкої золотої шкіри. Регульований зап'ястний ремінь забезпечує додаткову підтримку та зміцнення."
DC/Text_DesignData_Item_Flavor_GoldenHounskull_5001,A gold helmet that provides extensive protection for the face.,"Золотий шолом, що забезпечує надійний захист обличчя."
DC/Text_DesignData_Item_Flavor_GoldenKey_7001,An intricate golden key that may lead to priceless treasure.,"Складний золотий ключ, який може привести до безцінного скарбу."
DC/Text_DesignData_Item_Flavor_GoldenLeafHood_5001,Crafted with golden fabrics helping you blend into your environment with ease.,"Виготовлений із золотих тканин, які допоможуть вам легко злитися з навколишнім середовищем."
DC/Text_DesignData_Item_Flavor_GoldenLeggings_5001,"Made using a much thicker, heavier golden infused leather. Added protection over the knees.","Виготовлений з набагато товстішої, важчої шкіри, просоченої золотом. Додатковий захист на колінах."
DC/Text_DesignData_Item_Flavor_GoldenPaddedTunic_5001,"Made from quilting golden materials, offering flexible soft armor that allows for mobility with ease.","Виготовлений з стьобаних золотистих матеріалів, пропонуючи гнучку м'яку броню, яка дозволяє легко рухатися."
DC/Text_DesignData_Item_Flavor_GoldenPlateBoots_5001,"Provides physical protection made from heavy golden plates however, definitely harder to sneak around in.","Забезпечує фізичний захист з важких золотих пластин, але в них, безумовно, важче підкрадатися."
DC/Text_DesignData_Item_Flavor_GoldenPlatePants_5001,"Extremely heavy gold plate pants, compromising speed for extra protection.","Надзвичайно важкі штани із золотих пластин, що знижують швидкість заради додаткового захисту."
DC/Text_DesignData_Item_Flavor_GoldenPlate_5001,"Golden Plate armor, extremely strong however, uncomfortable to wear and quite heavy.","Обладунки із золотих пластин, надзвичайно міцні, проте незручні в носінні та досить важкі."
DC/Text_DesignData_Item_Flavor_GoldenRobe_5001,A bewitching garment crafted using materials derived from gold that weaves together style and sorcery.,"Чарівне вбрання, виготовлене з матеріалів, отриманих із золота, що поєднує в собі стиль і магію."
DC/Text_DesignData_Item_Flavor_GoldenScarf_5001,"A facemask woven using golden materials, making the wearer appear mysterious.","Маска для обличчя, сплетена з золотих матеріалів, що надає її власникові таємничого вигляду."
DC/Text_DesignData_Item_Flavor_GoldenTeeth,"Crafted from pure gold, symbolizing both refinement and extravagance, a mark of distinction.","Виготовлена з чистого золота, символізує вишуканість та екстравагантність, знак відмінності."
DC/Text_DesignData_Item_Flavor_GoldenVikingSword_0001,"A striking blend of battle-readiness and grandeur, featuring a golden blade, symbolizing both might and wealth.","Вражаюче поєднання бойової готовності та величі, із золотим лезом, що символізує як могутність, так і багатство."
DC/Text_DesignData_Item_Flavor_GrandBrigandine_0001,Featuring crafted combination of metal and padded fabric segments.,Витончене поєднання металу та м'яких тканинних сегментів.
DC/Text_DesignData_Item_Flavor_GraveEssence,"The soil from the depths of the grave, holding the whispers of departed souls.","Земля з глибини могили, що зберігає шепіт померлих душ."
DC/Text_DesignData_Item_Flavor_GravewolfGloves_4001,"Woven from the pelts of wolves, these gloves resonate with the fierce energy of the wild.","Виткані з вовчих шкур, ці рукавиці резонують з лютою енергією дикої природи."
DC/Text_DesignData_Item_Flavor_GreatHelm_0001,This heavy helm offers a significant amount of protection against head attacks.,Цей важкий шолом забезпечує значний захист від ударів в голову.
DC/Text_DesignData_Item_Flavor_GrimsmileRing_5001,Ring crafted using rare golden teeth extracted from the silenced mouths of defeated rivals.,"Перстень виготовлений з використанням рідкісних золотих зубів, витягнутих із закритих ротів переможених суперників."
DC/Text_DesignData_Item_Flavor_Halberd_0001,"A two handed pole-arm with a long reach, devised with an axe blade containing a sharp spike firmly fasted to the end.","Дворучна палиця з великим розмахом, що має лезо сокири з гострим шипом, міцно закріпленим на кінці."
DC/Text_DesignData_Item_Flavor_Halberd_7001,It will be difficult to keep track of your kill count for they have all been reduced to a pile of ash.,"Буде важко відстежити кількість вбитих, оскільки всі вони перетворилися на купу попелу."
DC/Text_DesignData_Item_Flavor_HandCrossbow_0001,A small crossbow that seems suitable for holding and shooting with one hand.,"Невеликий арбалет, який можна тримати і стріляти однією рукою."
DC/Text_DesignData_Item_Flavor_Hatchet_0001,Compact in size and balanced weight makes it easy to wield for both utility and combat purposes.,"Компактний розмір і збалансована вага дозволяють легко користуватися ним як для утилітарних, так і для бойових цілей."
DC/Text_DesignData_Item_Flavor_HealingPotion_0001,Potion used to recover a bit of health.,"Зілля, що використовується для відновлення здоров'я."
DC/Text_DesignData_Item_Flavor_HeaterShield_0001,"Made from attenuated wood overlaid with leather, providing more defenses and stability against brunt attacks.","Виготовлений із загартованої деревини, обтягнутої шкірою, що забезпечує більший захист і стійкість до сильних ударів."
DC/Text_DesignData_Item_Flavor_HeaterShield_7001,"Crafted by a powerful and mysterious being to aid in eliminating magic users. He saw wizards lust for magic, fearing they would grow too powerful.","Створено могутнім і таємничим створінням, щоб допомогти у знищенні користувачів магії. Він бачив, як чаклуни жадають магії, і боявся, що вони стануть надто могутніми."
DC/Text_DesignData_Item_Flavor_HeavyBoots_0001,"Heavy duty boots lined with thick wooly fur, that can help the wearer overcome hurdles or stand firm and strong.","Надміцні чоботи, підбиті густим вовняним хутром, що допомагають долати перешкоди або стояти на ногах міцно і стійко."
DC/Text_DesignData_Item_Flavor_HeavyGambeson_0001,"Robust padded armor garment, with layers of thick, quilted fabric, offering formidable protection.","Міцний м'який обладунок з шарами товстої стьобаної тканини, що забезпечує надійний захист."
DC/Text_DesignData_Item_Flavor_HeavyGauntlet_0001,Made from fine plate steel offering maximum protection for your digits.,"Виготовлений з тонкої листової сталі, що забезпечує максимальний захист пальців."
DC/Text_DesignData_Item_Flavor_HeavyLeatherLeggings_0001,"Made using a much thicker, heavier leather. Added protection over the knees.","Зроблено з набагато товстішої, важчої шкіри. Додатковий захист на колінах."
DC/Text_DesignData_Item_Flavor_HornOfCentaur,"Obsidian horn of a centaur demon, its ridged surface gleaming with an unearthly darkness.","Обсидіановий ріг демона-кентавра, ребриста поверхня якого виблискує неземною темрявою."
DC/Text_DesignData_Item_Flavor_HorsemansAxe_0001,"A nimble axe, forged with a thin hilt that makes it suitable for one hand, enabling mobility in battle.","Спритна сокира, викувана з тонким руків'ям, що робить її придатною для однієї руки, забезпечуючи мобільність у бою."
DC/Text_DesignData_Item_Flavor_HorsemansAxe_7001,This enchanted axe is crafted by infusing the blood and essence from the third of the legendary Four Horsemen.,Ця зачарована сокира створена шляхом вливання крові та есенції третього з легендарних Чотирьох Вершників.
DC/Text_DesignData_Item_Flavor_Hounskull_0001,A sheet metal helmet that provides extensive protection for the face.,"Шолом з листового металу, що забезпечує надійний захист обличчя."
DC/Text_DesignData_Item_Flavor_HuntingTrap_0001,"A spring-loaded hunting trap, waiting to snap shut on unsuspecting prey.","Підпружинена мисливська пастка, що чекає, щоб зімкнутись на нічого не підозрюючій здобичі."
DC/Text_DesignData_Item_Flavor_InfectedFlesh,"A vile piece of flesh, tainted by insidious infection, emanating a nauseating stench.","Огидний шматок плоті, заплямований підступною інфекцією, що випромінює нудотний сморід."
DC/Text_DesignData_Item_Flavor_IntactSkull,"A perfectly preserved skull, devoid of any blemishes.","Ідеально збережений череп, позбавлений будь-яких вад."
DC/Text_DesignData_Item_Flavor_InvisibilityPotion_0001,Become invisible when used. The spell is broken when the target moves or performs an action.,"При використанні стає невидимим. Закляття руйнується, коли ціль рухається або виконує якусь дію."
DC/Text_DesignData_Item_Flavor_IronIngots_2001,A highly enriched ingot of pure iron.,Високозбагачений злиток чистого заліза.
DC/Text_DesignData_Item_Flavor_IronOres_2001,A dirty chunk of rock containing traces of iron.,Брудний шматок породи зі слідами заліза.
DC/Text_DesignData_Item_Flavor_IronPowder_2001,Powder made by finely grinding iron ore.,"Порошок, виготовлений шляхом тонкого подрібнення залізної руди."
DC/Text_DesignData_Item_Flavor_KettleHat_0001,"Strong and functional, not only offering protection against head attacks but from bad hair days.","Міцний і функціональний, захищає не лише від ударів по голові, але й від поганого стану волосся."
DC/Text_DesignData_Item_Flavor_KoboldEar,"Leathery in texture and encased in frost, these ears bear traces of what appears to be black earwax.","Шкірясті за текстурою, вкриті інеєм, ці вуха несуть на собі сліди чорної вушної сірки."
DC/Text_DesignData_Item_Flavor_KrisDagger_0001,"A wavy blade that causes multiple jagged wounds with every stab. It's handle, also curved for a better grip.","Хвилясте лезо, яке при кожному ударі завдає численні зазубрені рани. Руків'я, також вигнуте для кращого захоплення."
DC/Text_DesignData_Item_Flavor_LacedTurnshoe_0001,"Thick hide shoes, topped with a blend of cotton and wool laces to ensure a good fit.","Взуття з товстої шкури, увінчане шнурками з бавовни та вовни, щоб забезпечити гарне прилягання."
DC/Text_DesignData_Item_Flavor_LanternShield_0001,"A versatile shield with a retractable blade and a built-in lantern, perfect for combat and exploring shadowy realms.","Універсальний щит з висувним лезом і вбудованим ліхтарем, ідеальний для бою і дослідження тіньових царств."
DC/Text_DesignData_Item_Flavor_LanternShield_7001,"A versatile shield with a retractable blade and a built-in lantern, perfect for combat and exploring shadowy realms.","Універсальний щит з висувним лезом і вбудованим ліхтарем, ідеально підходить для бою і дослідження тіньових царств."
DC/Text_DesignData_Item_Flavor_Lantern_0001,A lantern useful for lighting up the darkness.,Ліхтар для освітлення темряви.
DC/Text_DesignData_Item_Flavor_Lantern_7001,A lantern useful for lighting up the darkness.,"Ліхтар, корисний для освітлення темряви."
DC/Text_DesignData_Item_Flavor_LargeScroll_1001,Filled with ancient writing that may uncover the secrets of the world or might just be the recipe for old fashioned cake.,"Наповнений стародавніми письменами, які можуть розкрити таємниці світу, а можуть бути просто рецептом старомодного пирога."
DC/Text_DesignData_Item_Flavor_LeatherBonnet_0001,A fancy leather hat with feathers.,Модний шкіряний капелюх з пір'ям.
DC/Text_DesignData_Item_Flavor_LeatherCap_0001,Doubled layered leather cap with reinforced stitching.,Подвійна багатошарова шкіряна кепка з посиленою прошивкою.
DC/Text_DesignData_Item_Flavor_LeatherChausses_0001,Leather pants that provide flexible protection effective against slashing weapons.,"Шкіряні штани, що забезпечують гнучкий захист від ріжучої зброї."
DC/Text_DesignData_Item_Flavor_LeatherGloves_0001,"Good quality leather with double stitching for reinforcement, nice and snug.","Якісна шкіра з подвійною прострочкою для посилення, приємна та зручна."
DC/Text_DesignData_Item_Flavor_LeatherLeggings_0001,"
Crafted using rough leathers, shaped and sewn to fit the body comfortably.","
Виготовлені з використанням грубої шкіри, скроєні та зшиті для комфортного прилягання до тіла."
DC/Text_DesignData_Item_Flavor_Lifeleaf_1001,Valued for its life-bestowing qualities acquired from soil soaked in blood.,"Цінується за свої життєдайні властивості, набуті з просоченої кров'ю землі."
DC/Text_DesignData_Item_Flavor_LightAketon_0001,"Crafted from fabrics and reinforced with strategic padding, providing optimal balance between defense and agility.","Виготовлені з тканин і посилені стратегічними підкладками, що забезпечують оптимальний баланс між захистом і спритністю."
DC/Text_DesignData_Item_Flavor_LightBringer_5001,Those of faith know how to combat darkness.,"Вірні знають, як боротися з темрявою."
DC/Text_DesignData_Item_Flavor_LightGauntlets_0001,"Forged from lightweight alloys, offer exceptional hand protection.","Викувані з легких сплавів, забезпечують винятковий захист рук."
DC/Text_DesignData_Item_Flavor_LightfootBoots_0001,"Made with light durable leather, allowing one to move swiftly through a variety of obstacles.","Виготовлені з легкої міцної шкіри, що дозволяє швидко пересуватися через різноманітні перешкоди."
DC/Text_DesignData_Item_Flavor_Lockpick_2001,"Lockpicks are versatile tools, capable of opening a wide variety of locks.","Відмички - універсальні інструменти, здатні відкривати найрізноманітніші замки."
DC/Text_DesignData_Item_Flavor_Longbow_0001,Carved from yew wood with reinforced leather binds for steady gripping. It strikes from long distances with accuracy.,Вирізані з деревини тиса з посиленими шкіряними палітурками для надійного захоплення. Влучно б'є з великої відстані.
DC/Text_DesignData_Item_Flavor_Longbow_7001,A bow crafted by a legendary tribe of warriors known as the Penobscots. So terrifyingly strong it knocks back their foes.,"Лук, виготовлений легендарним племенем воїнів, відомим як пенобскоти. Настільки страхітливо сильний, що збиває з ніг їхніх ворогів."
DC/Text_DesignData_Item_Flavor_Longsword_0001,"A very long blade crafted from durable metal with a staunch hilt, heavy yet still feels nimble in your grasp.","Дуже довге лезо, виготовлене з міцного металу, з міцним руків'ям, важке, але в той же час легке в руці."
DC/Text_DesignData_Item_Flavor_Longsword_7001,"Long ago, a King was gifted this artifact by someone who valued his sense of dream, justice, love and kindness, hoping to help him carve these principles into the world.","Колись давно одному королю подарував цей артефакт той, хто цінував його почуття мрії, справедливості, любові та доброти, сподіваючись допомогти йому втілити ці принципи у життя."
DC/Text_DesignData_Item_Flavor_LooseTrousers_0001,"Extremely light, soft breathable canvas cotton trousers.","Надзвичайно легкі, м'які, дихаючі штани з бавовняного полотна."
DC/Text_DesignData_Item_Flavor_LowBoots_0001,Featuring reinforced seams and double-stitched panels for enhanced durability.,Мають посилені шви та подвійну прошивку для більшої міцності.
DC/Text_DesignData_Item_Flavor_LuckPotion,A potion said to bring good luck when drunk. The origin of the contents is unknown.,"Зілля, яке, як кажуть, приносить удачу, якщо його випити. Походження вмісту невідоме."
DC/Text_DesignData_Item_Flavor_Lute_0001,"A bard's trusty Lute, capable of soothing savage beasts with enchanting melodies.","Вірна лютня барда, здатна заспокоювати диких звірів чарівними мелодіями."
DC/Text_DesignData_Item_Flavor_Lyre_0001,The frame is made of finely polished maple wood and the strings are woven from strong silk.,"Рама виготовлена з тонко відшліфованої деревини клена, а струни сплетені з міцного шовку."
DC/Text_DesignData_Item_Flavor_Maggots,"Tiny creatures, tirelessly recycling the remnants of the fallen.","Крихітні створіння, що невтомно переробляють рештки полеглих."
DC/Text_DesignData_Item_Flavor_MagicProtectionPotion_0001,An effective potion to help aid against magical threats.,Ефективне зілля для захисту від магічних загроз.
DC/Text_DesignData_Item_Flavor_ManaSphere_5001,Crafted with mana flakes allowing the currents of magic to flow more freely.,"Виготовлене з пластівців мани, що дозволяють потокам магії текти вільніше."
DC/Text_DesignData_Item_Flavor_MarauderOutfit_0001,"A mix of soft padding for comfort, leather for movability and plate armor for added protection.","Поєднання м'якої набивки для комфорту, шкіри для рухливості та пластинчастої броні для додаткового захисту."
DC/Text_DesignData_Item_Flavor_MercurialCloak_1001,"This cloak's deep navy shade allows one to easily vanish into the shadows, a perfect companion for the stealthy and mysterious.","Глибокий темно-синій відтінок плаща дозволяє легко розчинятися в тіні - ідеальний супутник для тих, хто хоче бути непомітним і таємничим."
DC/Text_DesignData_Item_Flavor_MercurialCloak_2001,"This cloak's deep navy shade allows one to easily vanish into the shadows, a perfect companion for the stealthy and mysterious.","Глибокий темно-синій відтінок цього плаща дозволяє легко розчинитися в тіні, ідеальний компаньйон для непомітних і таємничих."
DC/Text_DesignData_Item_Flavor_MercurialCloak_3001,"This cloak's deep navy shade allows one to easily vanish into the shadows, a perfect companion for the stealthy and mysterious.","Глибокий темно-синій відтінок цього плаща дозволяє легко розчинитися в тіні, ідеальний компаньйон для непомітних і загадкових."
DC/Text_DesignData_Item_Flavor_MercurialCloak_4001,"This cloak's deep navy shade allows one to easily vanish into the shadows, a perfect companion for the stealthy and mysterious.","Глибокий темно-синій відтінок цього плаща дозволяє легко розчинитися в тіні, ідеальний компаньйон для непомітних і загадкових."
DC/Text_DesignData_Item_Flavor_MercurialCloak_5001,"This cloak's deep navy shade allows one to easily vanish into the shadows, a perfect companion for the stealthy and mysterious.","Глибокий темно-синій відтінок цього плаща дозволяє легко розчинитися в тіні, ідеальний компаньйон для непомітних і загадкових."
DC/Text_DesignData_Item_Flavor_MercurialCloak_6001,"This cloak's deep navy shade allows one to easily vanish into the shadows, a perfect companion for the stealthy and mysterious.","Глибокий темно-синій відтінок цього плаща дозволяє легко розчинитися в тіні, ідеальний компаньйон для непомітних і загадкових."
DC/Text_DesignData_Item_Flavor_MercurialCloak_7001,"This cloak's deep navy shade allows one to easily vanish into the shadows, a perfect companion for the stealthy and mysterious.","Глибокий темно-синій відтінок цього плаща дозволяє легко розчинитися в тіні, ідеальний компаньйон для непомітних і таємничих."
DC/Text_DesignData_Item_Flavor_MetalCup_1001,Has value as long as it can hold a pint of ale.,"Має цінність до тих пір, поки може вмістити пінту елю."
DC/Text_DesignData_Item_Flavor_MimicTooth,"The jagged incisor of a mimic, a twisted reminder of its ability to transform and ensnare unsuspecting adventurers.","Зазубрений різець мімікрії, викривлене нагадування про його здатність перетворюватися і заманювати в пастку нічого не підозрюючих шукачів пригод."
DC/Text_DesignData_Item_Flavor_MoldyBread,"A bread with a flourishing ecosystem of molds and fungi, a questionable delicacy for adventurous eaters.","Хліб з процвітаючою екосистемою плісняви та грибків, сумнівний делікатес для любителів пригод."
DC/Text_DesignData_Item_Flavor_MonkeyPendant_3001,"This pendant offers a boost in dexterity, ideal for tasks requiring precision and quick reflexes.","Цей кулон підвищує спритність, ідеально підходить для завдань, що вимагають точності та швидких рефлексів."
DC/Text_DesignData_Item_Flavor_MorningStar_0001,"Heavy to the hand, the sharpened spikes of this morningstar are perfect for bludgeoning attacks.","Важкі для руки, загострені шипи цієї ранкової зірки ідеально підходять для нищівних атак."
DC/Text_DesignData_Item_Flavor_MorningStar_7001,"Gifted to a holy fighter long ago by a demi-god, proving faith is also a powerful weapon, crushing all non-believers.","Давним-давно подарований напівбогом святому воїну, він доводить, що віра - це ще й потужна зброя, яка нищить усіх невіруючих."
DC/Text_DesignData_Item_Flavor_MysticGloves_0001,"Delicate and adorned with intricate designs, allowing spellcasters to maintain precise control over their magical energies.","Делікатна, прикрашена вигадливими візерунками, вона дозволяє заклинателям зберігати точний контроль над своєю магічною енергією."
DC/Text_DesignData_Item_Flavor_MysticVestments_0001,"Perfect attire for any mystic, cozy and functional, all while maintaining the mysterious vibe.","Ідеальне вбрання для будь-якого містика, затишне і функціональне, але при цьому зберігає таємничу атмосферу."
DC/Text_DesignData_Item_Flavor_MysticalGem,A beautiful jewel that shines mysteriously. There are elaborate parts that seem to fit somewhere.,"Прекрасна коштовність, яка таємниче сяє. Складні деталі, які, здається, кудись підходять."
DC/Text_DesignData_Item_Flavor_NecklaceOfPeace_3001,"Infused with a tranquil energy, increases your maximum health.","Наповнений спокійною енергією, максимально підвищує ваше здоров'я."
DC/Text_DesignData_Item_Flavor_NormanNasalHelm_0001,"Crafted with a distinctive nasal guard, this helm allows for better airflow, keeping you cool and collected during intense combat.","Цей шолом з особливим носовим захистом забезпечує кращий потік повітря, зберігаючи холоднокровність і зібраність під час інтенсивного бою."
DC/Text_DesignData_Item_Flavor_NorthernFullTunic_0001,When functionality meets comfort you get a soft tunic with closely weaved chainmail vest on top.,"Коли функціональність поєднується з комфортом, ви отримуєте м'яку туніку з кольчужним жилетом, що щільно прилягає до неї."
DC/Text_DesignData_Item_Flavor_OccultistBoots_0001,"Crafted from supple yet durable materials, always a comfortable fit.","Виготовлений з еластичних, але міцних матеріалів, він завжди зручно сидить."
DC/Text_DesignData_Item_Flavor_OccultistHood_0001,This hood is revered among practitioners of the mystic arts for its exceptional discreet allure.,Цей капюшон шанується серед практиків містичних мистецтв за його виняткову стриману привабливість.
DC/Text_DesignData_Item_Flavor_OccultistPants_0001,"Tailored with precision, offering a comfortable yet form-fitting silhouette.","Точно скроєний, він пропонує зручний, але облягаючий силует."
DC/Text_DesignData_Item_Flavor_OccultistRobe_0001,A bewitching garment that weaves together style and sorcery.,"Зачаровує, поєднуючи в собі стиль і магію."
DC/Text_DesignData_Item_Flavor_OccultistTunic_0001,"A garment woven with dark materials and fabrics, a top choice for rituals.","Одяг, витканий з темних матеріалів і тканин, найкращий вибір для ритуалів."
DC/Text_DesignData_Item_Flavor_OilLantern_2001,"Always reliable, the oil lantern casts a warm glow illuminating the path ahead.","Завжди надійний, масляний ліхтар випромінює тепле світло, освітлюючи шлях вперед."
DC/Text_DesignData_Item_Flavor_OldCloth,"Worn piece of fabric, its threads unraveling with age.","Потертий шматок тканини, нитки якої з часом розплутуються."
DC/Text_DesignData_Item_Flavor_OldRustyKey,A rusty old key that doubts whether it will open the door.,"Іржавий старий ключ, який сумнівається, чи відчинить він двері."
DC/Text_DesignData_Item_Flavor_OldShoes_0001,"If the shoe fits wear it, unless it stinks... Then you should probably wash it before putting it on.","Якщо черевик підходить, вдягай його, якщо тільки він не смердить... Тоді, мабуть, варто помити його перед тим, як вдягати."
DC/Text_DesignData_Item_Flavor_OpenSallet_0001,The sturdy construction of this helm ensures reliable defense against both direct and glancing blows.,"Міцна конструкція цього шолома забезпечує надійний захист як від прямих, так і від ковзних ударів."
DC/Text_DesignData_Item_Flavor_OracleRobe_0001,"Layers of light delicate fabrics, some dyed others embordered with intricate gold designs, wrapped in a silk sash.","Шари легких делікатних тканин, одні фарбовані, інші оздоблені складними золотими візерунками, обгорнуті шовковим поясом."
DC/Text_DesignData_Item_Flavor_OrnateJazerant_0001,"Crafted consisting of chain mail between layers of fabric or leather, designed to add protection against slashing and piercing attacks.","Складається з кольчуги між шарами тканини або шкіри, призначеної для додаткового захисту від колючих та ріжучих ударів."
DC/Text_DesignData_Item_Flavor_OwlPendant_3001,Enhancing the ability to cast more diverse and powerful spells.,Підвищує здатність накладати більш різноманітні та потужні заклинання.
DC/Text_DesignData_Item_Flavor_OxPendant_3001,"Invoke the power of the Ox, improving the wearer's strength.","Закликає силу Бика, збільшуючи силу власника."
DC/Text_DesignData_Item_Flavor_PaddedLeggings_0001,A little protection is better than no protection.,"Невеликий захист краще, ніж ніякого."
DC/Text_DesignData_Item_Flavor_PaddedTunic_0001,"Made from quilting wool, offering padded layers of protection. The flexible soft armor allows for mobility with ease.","Виготовлений з стьобаної вовни, що забезпечує м'які шари захисту. Гнучкий м'який панцир дозволяє легко рухатися."
DC/Text_DesignData_Item_Flavor_Pavise_0001,"An extremely large shield with a prominent ridge crafted in it's center, offering maximum protection.","Надзвичайно великий щит з рельєфним гребенем по центру, що забезпечує максимальний захист."
DC/Text_DesignData_Item_Flavor_PearlNecklace_1001,A stylish necklace made from using rare snow pearls harvested from the depths of the ocean.,"Стильне намисто, виготовлене з використанням рідкісних снігових перлин, зібраних з глибин океану."
DC/Text_DesignData_Item_Flavor_PhantomFlower_1001,It is said these flowers sprout in places where spirits are active.,"Кажуть, що ці квіти проростають у місцях, де активні духи."
DC/Text_DesignData_Item_Flavor_PhoenixChoker_3001,An intricate leather choker to symbolize rebirth and renewal.,"Складний шкіряний чокер, що символізує відродження та оновлення."
DC/Text_DesignData_Item_Flavor_Pickaxe_0001,A trusty iron pickaxe that can chip away at most ore.,"Надійна залізна кирка, що здатна відколупати більшість руди."
DC/Text_DesignData_Item_Flavor_PlateBoots_0001,"Provides heavy physical protection, but definitely harder to sneak around in.","Забезпечує потужний фізичний захист, але в ньому, безумовно, важче прокрастися."
DC/Text_DesignData_Item_Flavor_PlatePants_0001,"Extremely heavy, compromising speed for extra protection.","Надзвичайно важка, компромісна швидкість для додаткового захисту."
DC/Text_DesignData_Item_Flavor_Poupoint_0001,A padded doublet design to help absorb impact and provide added defense with adjustable straps.,М'яка подвійна конструкція допомагає поглинати удари та забезпечує додатковий захист завдяки регульованим ремінцям.
DC/Text_DesignData_Item_Flavor_PrimitiveBracelet,"A simple adornment crafted from raw materials, its crude design belies the skill of its maker.","Проста прикраса, виготовлена з підручних матеріалів, її грубий дизайн видає майстерність її творця."
DC/Text_DesignData_Item_Flavor_ProtectionPotion_0001,Potion that gives a temporary defensive shield around the user.,"Зілля, що створює тимчасовий захисний щит навколо користувача."
DC/Text_DesignData_Item_Flavor_Quarterstaff_0001,"Crafted from hardwood, this long shaft is a traditional and reliable weapon and tool.","Виготовлений з твердої деревини, цей довгий держак є традиційною та надійною зброєю та інструментом."
DC/Text_DesignData_Item_Flavor_Quarterstaff_7001,Pee-eewh! This thing reeks....,Фу-фу! Ця штука смердить....
DC/Text_DesignData_Item_Flavor_RadiantCloak_1001,A formal cloak that shows off the elegance of the wearer.,"Формальний плащ, що підкреслює елегантність власника."
DC/Text_DesignData_Item_Flavor_RadiantCloak_2001,A formal cloak that shows off the elegance of the wearer.,"Формальний плащ, що підкреслює елегантність власника."
DC/Text_DesignData_Item_Flavor_RadiantCloak_3001,A formal cloak that shows off the elegance of the wearer.,"Формальний плащ, що підкреслює елегантність власника."
DC/Text_DesignData_Item_Flavor_RadiantCloak_4001,A formal cloak that shows off the elegance of the wearer.,"Формальний плащ, що підкреслює елегантність власника."
DC/Text_DesignData_Item_Flavor_RadiantCloak_5001,A formal cloak that shows off the elegance of the wearer.,"Формальний плащ, що підкреслює елегантність власника."
DC/Text_DesignData_Item_Flavor_RadiantCloak_6001,A formal cloak that shows off the elegance of the wearer.,"Формальний плащ, що підкреслює елегантність власника."
DC/Text_DesignData_Item_Flavor_RadiantCloak_7001,A formal cloak that shows off the elegance of the wearer.,"Формальний плащ, що підкреслює елегантність власника."
DC/Text_DesignData_Item_Flavor_RangerHood_0001,"Lightweight and breathable, cut to hug the head and protect from the elements.","Легкий і дихаючий, скроєний так, щоб обіймати голову і захищати від негоди."
DC/Text_DesignData_Item_Flavor_Rapier_0001,A slender but sharp blade crafted with a protective hand guard. Effective at both cutting and thrusting.,"Тонке, але гостре лезо із захисною руків'ям. Ефективний як для рубання, так і для штовхання."
DC/Text_DesignData_Item_Flavor_Rapier_7001,The chill of winter flows in the wake of this icy blade. Gifted from the Winter Fae who wanted to prove there is nothing stronger than the cold bite of their domain.,"Від цього крижаного леза віє зимовим холодом. Подарований Зимовими Фейрі, які хотіли довести, що немає нічого сильнішого за холодний укус їхніх володінь."
DC/Text_DesignData_Item_Flavor_RatPendant_3001,"Adapt and utilize your surroundings more effectively, just like the clever rat.","Пристосовуйтесь і використовуйте своє оточення більш ефективно, як розумний щур."
DC/Text_DesignData_Item_Flavor_RawhideGloves_0001,"Buttery soft lambskin leather, toasty warm all while leaving no fingerprints behind.","Масляниста м'яка шкіра ягняти, приємна на дотик і не залишає відбитків пальців."
DC/Text_DesignData_Item_Flavor_RecurveBow_0001,"Crafted with bends, striking a balance between speed and accuracy, capable of dispatching enemies from afar.","Виготовлений з вигинами, досягаючи балансу між швидкістю та точністю, здатний відправити ворогів у відставку здалеку."
DC/Text_DesignData_Item_Flavor_RecurveBow_7001,"Capable of spreading poison that will have it’s victims begging for death, this cursed bow once belonged to first of the legendary Four Horseman.","Здатний поширювати отруту, що змушує жертву благати про смерть, цей проклятий лук колись належав першому з легендарних Чотирьох Вершників."
DC/Text_DesignData_Item_Flavor_RegalGambeson_0001,Beautifully dyed quilting wool with smooth leather straps ensuring a good fit.,"Красиво пофарбована стьобана вовна з гладкими шкіряними ремінцями, що забезпечують хорошу посадку."
DC/Text_DesignData_Item_Flavor_ReinforcedGloves_0001,Made with thick yet flexible hide. Adjustable wrist bracing offering extra support and reinforcement.,"Виготовлений з товстої, але гнучкої шкіри. Регульований ремінець на зап'ясті забезпечує додаткову підтримку та зміцнення."
